,date,state,fips,cases,deaths,date_id
2397,2020-04-15,Kentucky,21,2295,124,20200415
2398,2020-04-15,Louisiana,22,21951,1103,20200415
2399,2020-04-15,Maine,23,770,24,20200415
2400,2020-04-15,Maryland,24,10096,413,20200415
2401,2020-04-15,Massachusetts,25,29918,1108,20200415
2402,2020-04-15,Michigan,26,27894,1920,20200415
2403,2020-04-15,Minnesota,27,1809,87,20200415
2404,2020-04-15,Mississippi,28,3360,122,20200415
2405,2020-04-15,Missouri,29,4895,164,20200415
2406,2020-04-15,Montana,30,404,7,20200415
2407,2020-04-15,Nebraska,31,994,22,20200415
2408,2020-04-15,Nevada,32,3212,137,20200415
2409,2020-04-15,New Hampshire,33,1139,32,20200415
2410,2020-04-15,New Jersey,34,71030,3156,20200415
2411,2020-04-15,New Mexico,35,1484,36,20200415
2412,2020-04-15,New York,36,217130,14937,20200415
2413,2020-04-15,North Carolina,37,5123,128,20200415
2414,2020-04-15,North Dakota,38,365,9,20200415
2415,2020-04-15,Northern Mariana Islands,69,13,2,20200415
2416,2020-04-15,Ohio,39,7791,361,20200415
2417,2020-04-15,Oklahoma,40,2263,123,20200415
2418,2020-04-15,Oregon,41,1663,58,20200415
2419,2020-04-15,Pennsylvania,42,26804,833,20200415
2420,2020-04-15,Puerto Rico,72,974,51,20200415
2421,2020-04-15,Rhode Island,44,3529,87,20200415
2422,2020-04-15,South Carolina,45,3656,107,20200415
2423,2020-04-15,South Dakota,46,1168,6,20200415
2424,2020-04-15,Tennessee,47,5864,135,20200415
2425,2020-04-15,Texas,48,16106,395,20200415
2426,2020-04-15,Utah,49,2549,20,20200415
2427,2020-04-15,Vermont,50,759,29,20200415
2428,2020-04-15,Virgin Islands,78,51,1,20200415
2429,2020-04-15,Virginia,51,6502,195,20200415
2430,2020-04-15,Washington,53,10806,572,20200415
2431,2020-04-15,West Virginia,54,725,12,20200415
2432,2020-04-15,Wisconsin,55,3721,184,20200415
2433,2020-04-15,Wyoming,56,392,2,20200415
2434,2020-04-16,Alabama,01,4404,137,20200416
2435,2020-04-16,Alaska,02,298,7,20200416
2436,2020-04-16,Arizona,04,4234,152,20200416
2437,2020-04-16,Arkansas,05,1620,37,20200416
2438,2020-04-16,California,06,28142,971,20200416
2439,2020-04-16,Colorado,08,8675,374,20200416
2440,2020-04-16,Connecticut,09,15884,971,20200416
2441,2020-04-16,Delaware,10,2075,52,20200416
2442,2020-04-16,District of Columbia,11,2350,81,20200416
2443,2020-04-16,Florida,12,23332,667,20200416
2444,2020-04-16,Georgia,13,15644,611,20200416
2445,2020-04-16,Guam,66,790,6,20200416
2446,2020-04-16,Hawaii,15,535,9,20200416
2447,2020-04-16,Idaho,16,1609,41,20200416
2448,2020-04-16,Illinois,17,25734,1081,20200416
2449,2020-04-16,Indiana,18,9619,554,20200416
2450,2020-04-16,Iowa,19,2141,60,20200416
2451,2020-04-16,Kansas,20,1595,80,20200416
2452,2020-04-16,Kentucky,21,2429,131,20200416
2453,2020-04-16,Louisiana,22,22532,1156,20200416
2454,2020-04-16,Maine,23,796,27,20200416
2455,2020-04-16,Maryland,24,10851,459,20200416
2456,2020-04-16,Massachusetts,25,32181,1245,20200416
2457,2020-04-16,Michigan,26,29120,2092,20200416
2458,2020-04-16,Minnesota,27,1912,94,20200416
2459,2020-04-16,Mississippi,28,3624,129,20200416
2460,2020-04-16,Missouri,29,5111,170,20200416
2461,2020-04-16,Montana,30,415,7,20200416
2462,2020-04-16,Nebraska,31,1094,24,20200416
2463,2020-04-16,Nevada,32,3321,142,20200416
2464,2020-04-16,New Hampshire,33,1211,34,20200416
2465,2020-04-16,New Jersey,34,75317,3518,20200416
2466,2020-04-16,New Mexico,35,1597,44,20200416
2467,2020-04-16,New York,36,225761,15669,20200416
2468,2020-04-16,North Carolina,37,5463,140,20200416
2469,2020-04-16,North Dakota,38,393,9,20200416
2470,2020-04-16,Northern Mariana Islands,69,13,2,20200416
2471,2020-04-16,Ohio,39,8414,389,20200416
2472,2020-04-16,Oklahoma,40,2357,131,20200416
2473,2020-04-16,Oregon,41,1736,64,20200416
2474,2020-04-16,Pennsylvania,42,28314,940,20200416
2475,2020-04-16,Puerto Rico,72,1043,56,20200416
2476,2020-04-16,Rhode Island,44,3838,105,20200416
2477,2020-04-16,South Carolina,45,3931,109,20200416
2478,2020-04-16,South Dakota,46,1311,7,20200416
2479,2020-04-16,Tennessee,47,6077,142,20200416
2480,2020-04-16,Texas,48,16928,428,20200416
2481,2020-04-16,Utah,49,2687,21,20200416
2482,2020-04-16,Vermont,50,768,34,20200416
2483,2020-04-16,Virgin Islands,78,51,2,20200416
2484,2020-04-16,Virginia,51,6891,208,20200416
2485,2020-04-16,Washington,53,11180,588,20200416
2486,2020-04-16,West Virginia,54,739,13,20200416
2487,2020-04-16,Wisconsin,55,3875,197,20200416
2488,2020-04-16,Wyoming,56,393,2,20200416
2489,2020-04-17,Alabama,01,4572,151,20200417
2490,2020-04-17,Alaska,02,307,7,20200417
2491,2020-04-17,Arizona,04,4507,174,20200417
2492,2020-04-17,Arkansas,05,1695,37,20200417
2493,2020-04-17,California,06,29398,1050,20200417
2494,2020-04-17,Colorado,08,9047,389,20200417
2495,2020-04-17,Connecticut,09,16809,1036,20200417
2496,2020-04-17,Delaware,10,2323,61,20200417
2497,2020-04-17,District of Columbia,11,2476,86,20200417
2498,2020-04-17,Florida,12,24745,725,20200417
2499,2020-04-17,Georgia,13,16658,661,20200417
2500,2020-04-17,Guam,66,796,6,20200417
2501,2020-04-17,Hawaii,15,547,9,20200417
2502,2020-04-17,Idaho,16,1655,43,20200417
2503,2020-04-17,Illinois,17,27575,1142,20200417
2504,2020-04-17,Indiana,18,10235,599,20200417
2505,2020-04-17,Iowa,19,2332,64,20200417
2506,2020-04-17,Kansas,20,1732,84,20200417
2507,2020-04-17,Kentucky,21,2522,140,20200417
2508,2020-04-17,Louisiana,22,23118,1213,20200417
2509,2020-04-17,Maine,23,827,29,20200417
2510,2020-04-17,Maryland,24,11641,494,20200417
2511,2020-04-17,Massachusetts,25,34402,1404,20200417
2512,2020-04-17,Michigan,26,29954,2227,20200417
2513,2020-04-17,Minnesota,27,2071,111,20200417
2514,2020-04-17,Mississippi,28,3793,140,20200417
2515,2020-04-17,Missouri,29,5283,184,20200417
2516,2020-04-17,Montana,30,422,8,20200417
2517,2020-04-17,Nebraska,31,1216,24,20200417
2518,2020-04-17,Nevada,32,3524,151,20200417
2519,2020-04-17,New Hampshire,33,1287,37,20200417
2520,2020-04-17,New Jersey,34,78467,3840,20200417
2521,2020-04-17,New Mexico,35,1711,51,20200417
2522,2020-04-17,New York,36,233293,16473,20200417
2523,2020-04-17,North Carolina,37,5859,159,20200417
2524,2020-04-17,North Dakota,38,439,9,20200417
2525,2020-04-17,Northern Mariana Islands,69,14,2,20200417
2526,2020-04-17,Ohio,39,9107,418,20200417
2527,2020-04-17,Oklahoma,40,2465,136,20200417
2528,2020-04-17,Oregon,41,1785,70,20200417
2529,2020-04-17,Pennsylvania,42,30121,1027,20200417
2530,2020-04-17,Puerto Rico,72,1068,58,20200417
2531,2020-04-17,Rhode Island,44,4177,118,20200417
2532,2020-04-17,South Carolina,45,4086,116,20200417
2533,2020-04-17,South Dakota,46,1411,7,20200417
2534,2020-04-17,Tennessee,47,6423,146,20200417
2535,2020-04-17,Texas,48,18131,461,20200417
2536,2020-04-17,Utah,49,2813,23,20200417
2537,2020-04-17,Vermont,50,779,34,20200417
2538,2020-04-17,Virgin Islands,78,53,3,20200417
2539,2020-04-17,Virginia,51,7492,238,20200417
2540,2020-04-17,Washington,53,11479,610,20200417
2541,2020-04-17,West Virginia,54,776,16,20200417
2542,2020-04-17,Wisconsin,55,4045,205,20200417
2543,2020-04-17,Wyoming,56,401,2,20200417
2544,2020-04-18,Alabama,01,4723,147,20200418
2545,2020-04-18,Alaska,02,312,7,20200418
2546,2020-04-18,Arizona,04,4719,181,20200418
2547,2020-04-18,Arkansas,05,1777,38,20200418
2548,2020-04-18,California,06,30829,1146,20200418
2549,2020-04-18,Colorado,08,9433,409,20200418
2550,2020-04-18,Connecticut,09,17550,1086,20200418
2551,2020-04-18,Delaware,10,2538,67,20200418
2552,2020-04-18,District of Columbia,11,2666,91,20200418
2553,2020-04-18,Florida,12,25484,747,20200418
2554,2020-04-18,Georgia,13,17014,670,20200418
2555,2020-04-18,Guam,66,805,6,20200418
2556,2020-04-18,Hawaii,15,568,9,20200418
2557,2020-04-18,Idaho,16,1668,44,20200418
2558,2020-04-18,Illinois,17,29160,1272,20200418
2559,2020-04-18,Indiana,18,10730,633,20200418
2560,2020-04-18,Iowa,19,2513,74,20200418
2561,2020-04-18,Kansas,20,1820,86,20200418
2562,2020-04-18,Kentucky,21,2707,145,20200418
2563,2020-04-18,Louisiana,22,23580,1267,20200418
2564,2020-04-18,Maine,23,847,32,20200418
2565,2020-04-18,Maryland,24,12379,534,20200418
2566,2020-04-18,Massachusetts,25,36372,1560,20200418
2567,2020-04-18,Michigan,26,30718,2307,20200418
2568,2020-04-18,Minnesota,27,2213,121,20200418
2569,2020-04-18,Mississippi,28,3974,152,20200418
2570,2020-04-18,Missouri,29,5517,194,20200418
2571,2020-04-18,Montana,30,426,10,20200418
2572,2020-04-18,Nebraska,31,1348,28,20200418
2573,2020-04-18,Nevada,32,3626,155,20200418
2574,2020-04-18,New Hampshire,33,1342,38,20200418
2575,2020-04-18,New Jersey,34,81420,4070,20200418
2576,2020-04-18,New Mexico,35,1798,53,20200418
2577,2020-04-18,New York,36,240542,17141,20200418
2578,2020-04-18,North Carolina,37,6140,175,20200418
2579,2020-04-18,North Dakota,38,528,9,20200418
2580,2020-04-18,Northern Mariana Islands,69,14,2,20200418
2581,2020-04-18,Ohio,39,10222,451,20200418
2582,2020-04-18,Oklahoma,40,2570,139,20200418
2583,2020-04-18,Oregon,41,1844,72,20200418
2584,2020-04-18,Pennsylvania,42,31742,1150,20200418
2585,2020-04-18,Puerto Rico,72,1118,60,20200418
2586,2020-04-18,Rhode Island,44,4491,137,20200418
2587,2020-04-18,South Carolina,45,4246,119,20200418
2588,2020-04-18,South Dakota,46,1541,7,20200418
2589,2020-04-18,Tennessee,47,6624,148,20200418
2590,2020-04-18,Texas,48,18927,487,20200418
2591,2020-04-18,Utah,49,2942,25,20200418
2592,2020-04-18,Vermont,50,803,36,20200418
2593,2020-04-18,Virgin Islands,78,53,3,20200418
2594,2020-04-18,Virginia,51,8053,258,20200418
2595,2020-04-18,Washington,53,11850,629,20200418
2596,2020-04-18,West Virginia,54,825,18,20200418
2597,2020-04-18,Wisconsin,55,4199,212,20200418
2598,2020-04-18,Wyoming,56,412,2,20200418
2599,2020-04-19,Alabama,01,4903,160,20200419
2600,2020-04-19,Alaska,02,317,7,20200419
2601,2020-04-19,Arizona,04,4929,188,20200419
2602,2020-04-19,Arkansas,05,1781,39,20200419
2603,2020-04-19,California,06,31544,1176,20200419
2604,2020-04-19,Colorado,08,9730,421,20200419
2605,2020-04-19,Connecticut,09,17962,1127,20200419
2606,2020-04-19,Delaware,10,2538,67,20200419
2607,2020-04-19,District of Columbia,11,2793,96,20200419
2608,2020-04-19,Florida,12,26306,773,20200419
2609,2020-04-19,Georgia,13,17619,682,20200419
2610,2020-04-19,Guam,66,808,6,20200419
2611,2020-04-19,Hawaii,15,574,10,20200419
2612,2020-04-19,Idaho,16,1672,45,20200419
2613,2020-04-19,Illinois,17,30357,1302,20200419
2614,2020-04-19,Indiana,18,11301,652,20200419
2615,2020-04-19,Iowa,19,2915,75,20200419
2616,2020-04-19,Kansas,20,1897,94,20200419
2617,2020-04-19,Kentucky,21,2960,149,20200419
2618,2020-04-19,Louisiana,22,23928,1296,20200419
2619,2020-04-19,Maine,23,867,34,20200419
2620,2020-04-19,Maryland,24,12892,548,20200419
2621,2020-04-19,Massachusetts,25,38077,1706,20200419
2622,2020-04-19,Michigan,26,31349,2389,20200419
2623,2020-04-19,Minnesota,27,2356,134,20200419
2624,2020-04-19,Mississippi,28,4274,159,20200419
2625,2020-04-19,Missouri,29,5667,196,20200419
2626,2020-04-19,Montana,30,433,10,20200419
2627,2020-04-19,Nebraska,31,1473,28,20200419
2628,2020-04-19,Nevada,32,3710,158,20200419
2629,2020-04-19,New Hampshire,33,1392,41,20200419
2630,2020-04-19,New Jersey,34,85301,4202,20200419
2631,2020-04-19,New Mexico,35,1845,55,20200419
2632,2020-04-19,New York,36,246741,17793,20200419
2633,2020-04-19,North Carolina,37,6493,183,20200419
2634,2020-04-19,North Dakota,38,585,10,20200419
2635,2020-04-19,Northern Mariana Islands,69,14,2,20200419
2636,2020-04-19,Ohio,39,11602,471,20200419
2637,2020-04-19,Oklahoma,40,2599,140,20200419
2638,2020-04-19,Oregon,41,1910,74,20200419
2639,2020-04-19,Pennsylvania,42,32992,1285,20200419
2640,2020-04-19,Puerto Rico,72,1213,41,20200419
2641,2020-04-19,Rhode Island,44,4706,150,20200419
2642,2020-04-19,South Carolina,45,4377,120,20200419
2643,2020-04-19,South Dakota,46,1635,7,20200419
2644,2020-04-19,Tennessee,47,6824,151,20200419
2645,2020-04-19,Texas,48,19441,503,20200419
2646,2020-04-19,Utah,49,3071,27,20200419
2647,2020-04-19,Vermont,50,812,36,20200419
2648,2020-04-19,Virgin Islands,78,53,3,20200419
2649,2020-04-19,Virginia,51,8536,277,20200419
2650,2020-04-19,Washington,53,11864,637,20200419
2651,2020-04-19,West Virginia,54,890,20,20200419
2652,2020-04-19,Wisconsin,55,4346,222,20200419
2653,2020-04-19,Wyoming,56,422,2,20200419
2654,2020-04-20,Alabama,01,5078,164,20200420
2655,2020-04-20,Alaska,02,319,7,20200420
2656,2020-04-20,Arizona,04,5064,191,20200420
2657,2020-04-20,Arkansas,05,1971,42,20200420
2658,2020-04-20,California,06,33862,1223,20200420
2659,2020-04-20,Colorado,08,10106,448,20200420
2660,2020-04-20,Connecticut,09,19815,1331,20200420
2661,2020-04-20,Delaware,10,2745,72,20200420
2662,2020-04-20,District of Columbia,11,2927,105,20200420
2663,2020-04-20,Florida,12,27050,822,20200420
2664,2020-04-20,Georgia,13,18447,767,20200420
2665,2020-04-20,Guam,66,811,6,20200420
2666,2020-04-20,Hawaii,15,578,10,20200420
2667,2020-04-20,Idaho,16,1736,48,20200420
2668,2020-04-20,Illinois,17,31508,1359,20200420
2669,2020-04-20,Indiana,18,11784,666,20200420
2670,2020-04-20,Iowa,19,3175,79,20200420
2671,2020-04-20,Kansas,20,2030,101,20200420
2672,2020-04-20,Kentucky,21,3050,155,20200420
2673,2020-04-20,Louisiana,22,24523,1328,20200420
2674,2020-04-20,Maine,23,875,35,20200420
2675,2020-04-20,Maryland,24,13750,582,20200420
2676,2020-04-20,Massachusetts,25,39643,1809,20200420
2677,2020-04-20,Michigan,26,31929,2466,20200420
2678,2020-04-20,Minnesota,27,2470,143,20200420
2679,2020-04-20,Mississippi,28,4512,169,20200420
2680,2020-04-20,Missouri,29,5807,201,20200420
2681,2020-04-20,Montana,30,433,12,20200420
2682,2020-04-20,Nebraska,31,1646,33,20200420
2683,2020-04-20,Nevada,32,3830,163,20200420
2684,2020-04-20,New Hampshire,33,1447,42,20200420
2685,2020-04-20,New Jersey,34,88806,4377,20200420
2686,2020-04-20,New Mexico,35,1971,58,20200420
2687,2020-04-20,New York,36,251608,18412,20200420
2688,2020-04-20,North Carolina,37,6764,187,20200420
2689,2020-04-20,North Dakota,38,627,13,20200420
2690,2020-04-20,Northern Mariana Islands,69,14,2,20200420
2691,2020-04-20,Ohio,39,12919,509,20200420
2692,2020-04-20,Oklahoma,40,2680,143,20200420
2693,2020-04-20,Oregon,41,1956,75,20200420
2694,2020-04-20,Pennsylvania,42,34005,1366,20200420
2695,2020-04-20,Puerto Rico,72,1252,42,20200420
2696,2020-04-20,Rhode Island,44,5090,155,20200420
2697,2020-04-20,South Carolina,45,4439,124,20200420
2698,2020-04-20,South Dakota,46,1685,7,20200420
2699,2020-04-20,Tennessee,47,6994,156,20200420
2700,2020-04-20,Texas,48,20035,523,20200420
2701,2020-04-20,Utah,49,3213,28,20200420
2702,2020-04-20,Vermont,50,816,37,20200420
2703,2020-04-20,Virgin Islands,78,54,3,20200420
2704,2020-04-20,Virginia,51,8989,300,20200420
2705,2020-04-20,Washington,53,12255,661,20200420
2706,2020-04-20,West Virginia,54,908,26,20200420
2707,2020-04-20,Wisconsin,55,4499,231,20200420
2708,2020-04-20,Wyoming,56,426,2,20200420
2709,2020-04-21,Alabama,01,5327,186,20200421
2710,2020-04-21,Alaska,02,327,7,20200421
2711,2020-04-21,Arizona,04,5251,213,20200421
2712,2020-04-21,Arkansas,05,2262,43,20200421
2713,2020-04-21,California,06,35844,1316,20200421
2714,2020-04-21,Colorado,08,10447,484,20200421
2715,2020-04-21,Connecticut,09,20360,1423,20200421
2716,2020-04-21,Delaware,10,2931,82,20200421
2717,2020-04-21,District of Columbia,11,3098,112,20200421
2718,2020-04-21,Florida,12,27861,866,20200421
2719,2020-04-21,Georgia,13,19189,810,20200421
2720,2020-04-21,Guam,66,852,6,20200421
2721,2020-04-21,Hawaii,15,580,12,20200421
2722,2020-04-21,Idaho,16,1766,51,20200421
2723,2020-04-21,Illinois,17,33059,1479,20200421
2724,2020-04-21,Indiana,18,12214,731,20200421
2725,2020-04-21,Iowa,19,3641,83,20200421
2726,2020-04-21,Kansas,20,2114,107,20200421
2727,2020-04-21,Kentucky,21,3193,172,20200421
2728,2020-04-21,Louisiana,22,24854,1405,20200421
2729,2020-04-21,Maine,23,888,36,20200421
2730,2020-04-21,Maryland,24,14261,652,20200421
2731,2020-04-21,Massachusetts,25,41199,1961,20200421
2732,2020-04-21,Michigan,26,32936,2698,20200421
2733,2020-04-21,Minnesota,27,2567,160,20200421
2734,2020-04-21,Mississippi,28,4716,183,20200421
2735,2020-04-21,Missouri,29,5941,221,20200421
2736,2020-04-21,Montana,30,437,12,20200421
2737,2020-04-21,Nebraska,31,1726,38,20200421
2738,2020-04-21,Nevada,32,3937,163,20200421
2739,2020-04-21,New Hampshire,33,1491,42,20200421
2740,2020-04-21,New Jersey,34,92387,4753,20200421
2741,2020-04-21,New Mexico,35,2072,65,20200421
2742,2020-04-21,New York,36,255932,19040,20200421
2743,2020-04-21,North Carolina,37,6951,217,20200421
2744,2020-04-21,North Dakota,38,644,13,20200421
2745,2020-04-21,Northern Mariana Islands,69,14,2,20200421
2746,2020-04-21,Ohio,39,13725,557,20200421
2747,2020-04-21,Oklahoma,40,2807,164,20200421
2748,2020-04-21,Oregon,41,2002,78,20200421
2749,2020-04-21,Pennsylvania,42,35384,1620,20200421
2750,2020-04-21,Puerto Rico,72,915,43,20200421
2751,2020-04-21,Rhode Island,44,5500,171,20200421
2752,2020-04-21,South Carolina,45,4608,135,20200421
2753,2020-04-21,South Dakota,46,1755,8,20200421
2754,2020-04-21,Tennessee,47,7317,159,20200421
2755,2020-04-21,Texas,48,20949,552,20200421
2756,2020-04-21,Utah,49,3301,32,20200421
2757,2020-04-21,Vermont,50,818,39,20200421
2758,2020-04-21,Virgin Islands,78,54,3,20200421
2759,2020-04-21,Virginia,51,9629,325,20200421
2760,2020-04-21,Washington,53,12410,683,20200421
2761,2020-04-21,West Virginia,54,929,26,20200421
2762,2020-04-21,Wisconsin,55,4620,243,20200421
2763,2020-04-21,Wyoming,56,442,6,20200421
2764,2020-04-22,Alabama,01,5610,201,20200422
2765,2020-04-22,Alaska,02,333,7,20200422
2766,2020-04-22,Arizona,04,5459,236,20200422
2767,2020-04-22,Arkansas,05,2392,44,20200422
2768,2020-04-22,California,06,37573,1425,20200422
2769,2020-04-22,Colorado,08,10878,526,20200422
2770,2020-04-22,Connecticut,09,22469,1544,20200422
2771,2020-04-22,Delaware,10,3200,89,20200422
2772,2020-04-22,District of Columbia,11,3206,127,20200422
2773,2020-04-22,Florida,12,28301,926,20200422
2774,2020-04-22,Georgia,13,20099,837,20200422
2775,2020-04-22,Guam,66,911,6,20200422
2776,2020-04-22,Hawaii,15,586,12,20200422
2777,2020-04-22,Idaho,16,1802,54,20200422
2778,2020-04-22,Illinois,17,35108,1577,20200422
2779,2020-04-22,Indiana,18,12575,764,20200422
2780,2020-04-22,Iowa,19,3764,90,20200422
2781,2020-04-22,Kansas,20,2291,111,20200422
2782,2020-04-22,Kentucky,21,3373,185,20200422
2783,2020-04-22,Louisiana,22,25317,1532,20200422
2784,2020-04-22,Maine,23,907,39,20200422
2785,2020-04-22,Maryland,24,14842,698,20200422
2786,2020-04-22,Massachusetts,25,42944,2182,20200422
2787,2020-04-22,Michigan,26,33973,2813,20200422
2788,2020-04-22,Minnesota,27,2721,179,20200422
2789,2020-04-22,Mississippi,28,4894,193,20200422
2790,2020-04-22,Missouri,29,6137,236,20200422
2791,2020-04-22,Montana,30,439,14,20200422
2792,2020-04-22,Nebraska,31,1826,42,20200422
2793,2020-04-22,Nevada,32,4081,187,20200422
2794,2020-04-22,New Hampshire,33,1588,48,20200422
2795,2020-04-22,New Jersey,34,95865,5063,20200422
2796,2020-04-22,New Mexico,35,2210,71,20200422
2797,2020-04-22,New York,36,261591,19647,20200422
2798,2020-04-22,North Carolina,37,7220,242,20200422
2799,2020-04-22,North Dakota,38,679,14,20200422
2800,2020-04-22,Northern Mariana Islands,69,14,2,20200422
2801,2020-04-22,Ohio,39,14117,610,20200422
2802,2020-04-22,Oklahoma,40,2894,169,20200422
2803,2020-04-22,Oregon,41,2059,78,20200422
2804,2020-04-22,Pennsylvania,42,36763,1720,20200422
2805,2020-04-22,Puerto Rico,72,915,46,20200422
2806,2020-04-22,Rhode Island,44,5841,181,20200422
2807,2020-04-22,South Carolina,45,4761,140,20200422
2808,2020-04-22,South Dakota,46,1858,9,20200422
2809,2020-04-22,Tennessee,47,7681,169,20200422
2810,2020-04-22,Texas,48,21769,571,20200422
2811,2020-04-22,Utah,49,3451,34,20200422
2812,2020-04-22,Vermont,50,823,39,20200422
2813,2020-04-22,Virgin Islands,78,54,3,20200422
2814,2020-04-22,Virginia,51,10265,349,20200422
2815,2020-04-22,Washington,53,12606,696,20200422
2816,2020-04-22,West Virginia,54,939,29,20200422
2817,2020-04-22,Wisconsin,55,4845,247,20200422
2818,2020-04-22,Wyoming,56,447,6,20200422
2819,2020-04-23,Alabama,01,5832,197,20200423
2820,2020-04-23,Alaska,02,335,7,20200423
2821,2020-04-23,Arizona,04,5769,257,20200423
2822,2020-04-23,Arkansas,05,2599,45,20200423
2823,2020-04-23,California,06,39534,1548,20200423
2824,2020-04-23,Colorado,08,11262,557,20200423
2825,2020-04-23,Connecticut,09,23100,1639,20200423
2826,2020-04-23,Delaware,10,3308,92,20200423
2827,2020-04-23,District of Columbia,11,3361,139,20200423
2828,2020-04-23,Florida,12,29640,986,20200423
2829,2020-04-23,Georgia,13,20905,871,20200423
2830,2020-04-23,Guam,66,979,6,20200423
2831,2020-04-23,Hawaii,15,590,12,20200423
2832,2020-04-23,Idaho,16,1836,54,20200423
2833,2020-04-23,Illinois,17,36935,1696,20200423
2834,2020-04-23,Indiana,18,13196,811,20200423
2835,2020-04-23,Iowa,19,3939,96,20200423
2836,2020-04-23,Kansas,20,2626,112,20200423
